restaurant,url,inspection_date,violation_desc,score,grade,lat,long,mean_rating_before,mean_rating_after
CLINTON SQUARE PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4464233-Reviews-Clinton_Street_Pizza-New_York_City_New_York.html,2018-10-30,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",4,A,40.731078174866,-73.982763879463,,5.0
LA MIA PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4726582-Reviews-La_Mia_Pizza-New_York_City_New_York.html,2019-10-30,Evidence of mice or live mice present in facility's food and/or non-food areas.,35,,40.77442530508,-73.95114625204799,3.933333333333333,5.0
PIZZA ITALIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d1917218-Reviews-Pizza_Italia-New_York_City_New_York.html,2016-10-31,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",51,,40.797342174689,-73.96980213346599,4.647058823529412,4.142857142857143
DOUGH BOYS PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d3792166-Reviews-Dough_Boys_Pizza-New_York_City_New_York.html,2018-11-13,Hot food item not held at or above 140Âº F.,17,,40.810857068175004,-73.952795602284,,
CAFE AMORE'S RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g60763-d459679-Reviews-Cafe_Amore_Pizzeria_Ristorante-New_York_City_New_York.html,2018-11-13,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",6,A,40.728803451759,-73.988194546018,2.6666666666666665,5.0
GRANDPA'S BRICK OVEN PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d2256299-Reviews-Grandpa_s_Brick_Oven_Pizza-New_York_City_New_York.html,2019-11-13,Food contact surface not properly maintained.,29,,40.764514788457,-73.982303947291,3.4615384615384617,
MAMA TINA'S PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4916292-Reviews-Mama_Tina_s_Pizza-New_York_City_New_York.html,2019-11-13,Evidence of mice or live mice present in facility's food and/or non-food areas.,11,A,40.730521459165004,-73.986256681523,4.0,
KORONET PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d15850772-Reviews-Koronet_Pizza-New_York_City_New_York.html,2018-11-14,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",45,,40.758215251503,-73.980356430819,4.189655172413793,3.7142857142857144
CHEESY PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d7079166-Reviews-Cheesy_Pizza-New_York_City_New_York.html,2018-11-14,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",7,A,40.720402277550996,-73.996572811102,4.133333333333334,4.0
FAMOUS FAMIGLIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4294262-Reviews-Famous_Famiglia_Pizzeria-New_York_City_New_York.html,2019-11-14,Evidence of mice or live mice present in facility's food and/or non-food areas.,20,,40.782528748221004,-73.953379070553,4.352941176470588,
GARLIC PIZZA BAR,https://www.tripadvisor.com/Restaurant_Review-g60763-d2658794-Reviews-Garlic_New_York_Pizza_Bar-New_York_City_New_York.html,2019-11-14,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",7,A,40.759480578937,-73.968104761178,4.275,1.0
8 SLICES,https://www.tripadvisor.com/Restaurant_Review-g60763-d19667433-Reviews-8_Slices_Pizza-New_York_City_New_York.html,2019-11-14,Hot food item not held at or above 140Âº F.,10,A,40.770723278240006,-73.959903965837,,
MAMA'S PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d5259539-Reviews-Mama_Pizzeria-New_York_City_New_York.html,2019-11-14,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",10,,40.75868844414,-73.962654571741,2.8,
IL BARETTO TO GO,https://www.tripadvisor.com/Restaurant_Review-g60763-d14784274-Reviews-IL_Baretto_to_Go-New_York_City_New_York.html,2019-11-14,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",3,A,40.778919615406,-73.95391960899,3.0,
MJ PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d19664925-Reviews-MJ_s_Pizza_Wings-New_York_City_New_York.html,2019-11-15,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,10,A,40.753866018844,-73.989612185526,,
SOTTOCASA PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d10165896-Reviews-SottoCasa_Pizzeria-New_York_City_New_York.html,2016-11-16,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",10,A,40.759791039418,-73.982171647892,4.884615384615385,4.794258373205742
2 BROS PIZZA/ CORVO COFFEE,https://www.tripadvisor.com/Restaurant_Review-g60763-d2200990-Reviews-2_Bros_Pizza-New_York_City_New_York.html,2018-11-19,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,21,,40.770914609314,-73.950787805897,,4.642857142857143
PROTO PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4328701-Reviews-Proto_s_Pizza-New_York_City_New_York.html,2018-11-19,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",12,A,40.735946773194996,-73.979071209521,4.75,4.5
MAJESTIC PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d424417-Reviews-Majestic_Pizza-New_York_City_New_York.html,2019-11-21,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",34,,40.760367337647,-73.98153256901399,4.357142857142857,
ROSARIO'S PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d425788-Reviews-Rosario_s_Pizzeria-New_York_City_New_York.html,2019-11-22,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",5,A,40.733151588761004,-74.006401053542,4.373134328358209,5.0
VITO'S SLICES AND ICES,https://www.tripadvisor.com/Restaurant_Review-g60763-d19270577-Reviews-Vito_s_Slices_Ices-New_York_City_New_York.html,2019-11-22,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,13,A,40.735610844739,-73.992711044405,5.0,4.0
SAMS FAMOUS PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d12295525-Reviews-Sam_s_Famous_Pizza-New_York_City_New_York.html,2016-11-23,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,19,,40.867776345085,-73.920869117333,,3.75
PREVITI PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d2693035-Reviews-Previti_Pizza-New_York_City_New_York.html,2018-11-23,Evidence of mice or live mice present in facility's food and/or non-food areas.,20,,40.752093933161994,-73.977604354379,4.2615384615384615,4.3076923076923075
EAST VILLAGE PIZZA AND KEBAB,https://www.tripadvisor.com/Restaurant_Review-g60763-d1582879-Reviews-East_Village_Pizza-New_York_City_New_York.html,2016-11-25,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",10,A,40.762687265522,-73.985798785463,4.5,4.45
LUNA PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d4479332-Reviews-Luna_Pizza-New_York_City_New_York.html,2018-06-22,Wiping cloths soiled or not stored in sanitizing solution.,28,,40.767403084871,-73.955090067787,4.636363636363637,4.6
FAMOUS 99 C PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d15162685-Reviews-99_Cent_s_Famous_Pizza-New_York_City_New_York.html,2018-06-22,Food Protection Certificate not held by supervisor of food operations.,12,,40.719454388342,-73.984888116429,,
LA BELLEZZA PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d3736845-Reviews-La_Bellezza-New_York_City_New_York.html,2017-06-23,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",10,A,40.744304022732,-73.97622478717301,,
STAR 99C PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d1036547-Reviews-99_Cent_Fresh_Pizza-New_York_City_New_York.html,2017-06-23,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",12,A,40.730363085924,-74.000187621647,4.280373831775701,4.625
SOFIA WINE BAR,https://www.tripadvisor.com/Restaurant_Review-g60763-d1419008-Reviews-Sofia_Wine_Bar_and_Cafe-New_York_City_New_York.html,2017-06-24,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",7,A,40.801293269011005,-73.96506504360501,4.442857142857143,4.72
& PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d12542582-Reviews-Pizza_NoMad-New_York_City_New_York.html,2018-06-25,Food Protection Certificate not held by supervisor of food operations.,10,A,40.791458777073004,-73.93872843144901,4.142857142857143,4.833333333333333
ANGELO'S PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d479380-Reviews-Angelo_s_Pizza-New_York_City_New_York.html,2019-06-25,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",11,A,40.75956948172,-73.988098829642,4.221288515406163,4.014705882352941
PRINCE ST PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d3322154-Reviews-Prince_Street_Pizza-New_York_City_New_York.html,2017-06-26,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",10,A,40.820681076484,-73.936840713449,4.606896551724138,4.416267942583732
DON GIOVANNI,https://www.tripadvisor.com/Restaurant_Review-g60763-d424487-Reviews-Don_Giovanni-New_York_City_New_York.html,2019-06-26,Hot food item not held at or above 140Âº F.,34,C,0.0,0.0,,
HARLEM PIZZA CO.,https://www.tripadvisor.com/Restaurant_Review-g60763-d10090967-Reviews-Harlem_Pizza_Co-New_York_City_New_York.html,2017-06-27,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",4,A,40.780247788322,-73.946899247017,4.285714285714286,4.333333333333333
STEAK AND LOBSTER,https://www.tripadvisor.com/Restaurant_Review-g60763-d17422892-Reviews-Steak_N_Lobster-New_York_City_New_York.html,2019-06-27,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",43,,40.741899317258,-74.001670844651,5.0,4.25
99 CENTS FRESH SLICE PIZZA,https://www.tripadvisor.com/Restaurant_Review-g60763-d1036547-Reviews-99_Cent_Fresh_Pizza-New_York_City_New_York.html,2019-06-27,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",8,A,40.750919039801005,-73.976918997877,,
WALDY'S WOOD FIRED PIZZA & PENNE,https://www.tripadvisor.com/Restaurant_Review-g60763-d916605-Reviews-Waldy_s_Wood_Fired_Pizza_Penne-New_York_City_New_York.html,2017-06-28,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",9,A,40.782776276565,-73.948146615073,4.3283582089552235,4.220588235294118
PATSYS PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60763-d8743404-Reviews-Justino_s_Pizzeria-New_York_City_New_York.html,2017-06-28,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",7,A,40.717901024793,-73.986280938511,4.045,3.8933333333333335
B -SIDE,https://www.tripadvisor.com/Restaurant_Review-g60763-d4479344-Reviews-B_Side-New_York_City_New_York.html,2017-06-29,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",28,,40.743735417280995,-74.006026755433,4.572463768115942,4.758064516129032
CHAMPION PIZZA COLUMBUS,https://www.tripadvisor.com/Restaurant_Review-g60763-d12859054-Reviews-Champion_Pizza-New_York_City_New_York.html,2019-06-29,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",28,,40.71926552829,-73.989653674223,3.5,3.5
CUCINA BENE PIZZERIA,https://www.tripadvisor.com/Restaurant_Review-g60827-d4711782-Reviews-Bene_Restaurant_Pizzeria-Brooklyn_New_York.html,2017-07-13,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,19,P,0.0,0.0,3.0,
ENZO BRUNI,https://www.tripadvisor.com/Restaurant_Review-g60763-d19266163-Reviews-Enzo_Bruni-New_York_City_New_York.html,2017-07-13,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",68,,40.743906652191,-73.979433192743,,
CLUB A STEAKHOUSE,https://www.tripadvisor.com/Restaurant_Review-g60763-d1236281-Reviews-Club_A_Steakhouse-New_York_City_New_York.html,2018-07-13,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,8,A,40.855254949968,-73.929397187887,4.67216673903604,4.820289855072463
STK,https://www.tripadvisor.com/Restaurant_Review-g60763-d2513438-Reviews-STK_Midtown-New_York_City_New_York.html,2019-07-16,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",7,A,40.776407179167,-73.978567400801,4.036585365853658,3.9479166666666665
